trial	block	num_tri_i	cond	stim_cond	corr_resp	resp	rt	acc	bl_cond_i	block_cond	t2t	t2t_i
16	14	297	1	[5, 4, 3]	1	1	1.8026786880554937	1	2	mix	stay_sim	1
17	14	298	1	[3, 1, 2]	2	2	1.5866790239415423	1	2	mix	stay_sim	1
18	14	299	1	[5, 6, 1]	1	1	1.4427520230892696	1	2	mix	stay_sim	1
19	14	300	1	[2, 4, 3]	2	2	1.4067338852637477	1	2	mix	stay_sim	1
0	15	301	1	[4, 5, 6]	1	1	0.9629036070382426	1	2	mix	1st	6
1	15	302	0	[4, 6, 2]	2	1	1.4509367477558044	0	2	mix	switch_sim	3
2	15	303	1	[1, 3, 2]	2	1	1.6909258003724972	0	2	mix	switch_pref	2
3	15	304	0	[4, 2, 6]	2	2	1.9790295392767803	1	2	mix	switch_sim	3
4	15	305	0	[3, 5, 1]	2	2	1.6709583315196141	1	2	mix	stay_pref	0
5	15	306	0	[3, 1, 5]	2	1	1.3510431115446409	0	2	mix	stay_pref	0
6	15	307	1	[3, 2, 1]	1	2	1.027427551332039	0	2	mix	switch_pref	2
7	15	308	0	[3, 1, 5]	2	2	1.7911438150395043	1	2	mix	switch_sim	3
8	15	309	1	[1, 2, 3]	1	1	1.6910928101806348	1	2	mix	switch_pref	2
9	15	310	1	[4, 2, 3]	2	1	1.9871051011077725	0	2	mix	stay_sim	1
10	15	311	1	[6, 4, 5]	2	2	1.883195454347515	1	2	mix	stay_sim	1
11	15	312	1	[6, 2, 1]	2	2	1.495254682184168	1	2	mix	stay_sim	1
12	15	313	0	[6, 2, 4]	2	1	1.8192188792609159	0	2	mix	switch_sim	3
13	15	314	0	[3, 5, 1]	2	1	2.01529990234485	0	2	mix	stay_pref	0
14	15	315	1	[5, 4, 3]	1	2	2.359204199814485	0	2	mix	switch_pref	2
15	15	316	0	[5, 1, 3]	2	1	1.4833313636336243	0	2	mix	switch_sim	3
16	15	317	0	[5, 1, 3]	2	1	0.6953996106212799	0	2	mix	stay_pref	0
17	15	318	1	[3, 4, 5]	1	1	2.1513121310699717	1	2	mix	switch_pref	2
18	15	319	0	[1, 3, 5]	2	2	1.0433986029647713	1	2	mix	switch_sim	3
19	15	320	0	[3, 1, 5]	2	2	1.6754175245232545	1	2	mix	stay_pref	0
0	16	321	1	[4, 6, 5]	2	2	1.899477511211444	1	2	mix	1st	6
1	16	322	0	[1, 5, 3]	2	1	0.9396516119404623	0	2	mix	switch_sim	3
2	16	323	1	[4, 3, 2]	1	2	1.6235900577848952	0	2	mix	switch_pref	2
3	16	324	0	[5, 3, 1]	2	2	0.991617165000207	1	2	mix	switch_sim	3
4	16	325	1	[4, 5, 6]	1	1	1.0516178492125619	1	2	mix	switch_pref	2
5	16	326	1	[6, 1, 2]	1	2	2.019589286491282	0	2	mix	stay_sim	1
6	16	327	0	[1, 5, 3]	2	1	1.175703338330095	0	2	mix	switch_sim	3
7	16	328	1	[2, 3, 4]	1	1	1.247713489540729	1	2	mix	switch_pref	2
8	16	329	1	[6, 1, 2]	1	1	1.355774123120682	1	2	mix	stay_sim	1
9	16	330	1	[1, 3, 2]	2	2	1.4357058885725564	1	2	mix	stay_sim	1
10	16	331	0	[3, 5, 1]	2	2	2.080190210798719	1	2	mix	switch_sim	3
11	16	332	1	[1, 3, 2]	2	2	1.8637573163978232	1	2	mix	switch_pref	2
12	16	333	0	[5, 3, 1]	2	2	1.9157891135728278	1	2	mix	switch_sim	3
13	16	334	0	[2, 6, 4]	2	1	1.7957883671606396	0	2	mix	stay_pref	0
14	16	335	1	[2, 1, 6]	1	2	0.7958508792116845	0	2	mix	switch_pref	2
15	16	336	1	[2, 6, 1]	2	2	1.5078833605984983	1	2	mix	stay_sim	1
16	16	337	1	[4, 3, 2]	1	1	2.2718378543122526	1	2	mix	stay_sim	1
17	16	338	0	[4, 2, 6]	2	2	1.727896236214292	1	2	mix	switch_sim	3
18	16	339	0	[4, 2, 6]	2	2	1.7439801827467818	1	2	mix	stay_pref	0
19	16	340	0	[4, 2, 6]	2	2	1.5639918143415343	1	2	mix	stay_pref	0
